buff_cd,sub_catg,brand_name,brand_code,poi_cnt
buff0018,ATM,INDIAN BANK,357800029,4
buff0018,ATM,INDIAN OVERSEAS BANK,357800030,2
buff0018,ATM,INDICASH,357800031,2
buff0018,ATM,INDUSIND BANK,357800032,5
buff0018,ATM,JAMMU AND KASHMIR BANK,357800033,3
buff0018,ATM,KARUR VYSYA BANK,357800037,1
buff0018,ATM,KOTAK MAHINDRA BANK,357800038,24
buff0018,ATM,NORTH KANARA GSB CO OPERATIVE BANK,357800041,2
buff0018,ATM,ORIENTAL BANK OF COMMERCE,357800042,2
buff0018,ATM,OTHERS,0,15
buff0018,ATM,PUNJAB NATIONAL BANK,357800045,6
buff0018,ATM,RBS,357800047,1
buff0018,ATM,SARASWAT BANK,357800049,2
buff0018,ATM,SHAMRAO VITHAL CO-OPERATIVE BANK,357800050,1
buff0018,ATM,SOUTH INDIAN BANK,357800051,1
buff0018,ATM,STANDARD CHARTERED,357800052,2
buff0018,ATM,STATE BANK OF INDIA,357800053,22
buff0018,ATM,SYNDICATE BANK,357800054,2
buff0018,ATM,TAMILNAD MERCANTILE BANK,357800055,1
buff0018,ATM,UCO BANK,357800058,1
buff0018,ATM,UNION BANK OF INDIA,357800059,6
buff0018,ATM,UNITED BANK OF INDIA,357800060,1
buff0018,ATM,YES BANK,357800061,4
buff0018,Auto Dealership,OTHERS,0,24
buff0018,Auto Dealership,TATA,551100194,1
buff0018,Auto Dealership-Used Cars,OTHERS,0,1
buff0018,Auto service and maintenance,BAJAJ,753800468,2
buff0018,Auto service and maintenance,BOSCH,753800471,1
buff0018,Auto service and maintenance,HONDA,753800480,1
buff0018,Auto service and maintenance,MAZDA,753800493,1
buff0018,Auto service and maintenance,MG,753800496,1
buff0018,Auto service and maintenance,OTHERS,0,681
buff0018,Auto service and maintenance,SUZUKI,753800507,1
buff0018,Auto service and maintenance,TATA,753800508,6
buff0018,Auto service and maintenance,TVS,753800512,1
buff0018,Bank,ADARSH CREDIT CO OPERATIVE SOCIETY,600000310,1
buff0018,Bank,ALLAHABAD BANK,600000312,2
buff0018,Bank,ANDHRA BANK,600000313,2
buff0018,Bank,AXIS BANK,600000316,12
buff0018,Bank,BANK OF BARODA,600000319,37
buff0018,Bank,BANK OF INDIA,600000320,14
buff0018,Bank,BANK OF MAHARASHTRA,600000321,10
buff0018,Bank,BOMBAY MERCANTILE CO OPERATIVE BANK,600000325,7
buff0018,Bank,CANARA BANK,600000327,12
buff0018,Bank,CENTRAL BANK OF INDIA,600000329,19
buff0018,Bank,CITIBANK,600000330,2
buff0018,Bank,CORPORATION BANK,600000334,6
buff0018,Bank,COSMOS BANK,600000335,2
buff0018,Bank,DCB BANK,600000337,3
buff0018,Bank,DENA BANK,600000338,15
buff0018,Bank,DEUTSCHE BANK,600000339,1
buff0018,Bank,FEDERAL BANK,600000341,2
buff0018,Bank,GOPINATH PATIL PARSIK JANATA SAHAKARI BANK,600000408,1
buff0018,Bank,HDFC BANK,600000342,16
buff0018,Bank,ICICI BANK,600000344,22
buff0018,Bank,IDBI BANK,600000345,3
buff0018,Bank,IDFC FIRST BANK,600000346,1
buff0018,Bank,INDIAN BANK,600000347,4
buff0018,Bank,INDIAN OVERSEAS BANK,600000348,5
buff0018,Bank,INDUSIND BANK,600000349,6
buff0018,Bank,JAMMU & KASHMIR BANK,600000350,1
buff0018,Bank,JANATA SAHAKARI BANK,600000353,2
buff0018,Bank,KARUR VYSYA BANK,600000358,2
buff0018,Bank,KOTAK MAHINDRA BANK,600000361,10
buff0018,Bank,MAHANAGAR CO OPERATIVE BANK,600000365,1
buff0018,Bank,NORTH KANARA GSB CO OPERATIVE BANK,600000368,1
buff0018,Bank,ORIENTAL BANK OF COMMERCE,600000369,6
buff0018,Bank,OTHERS,0,136
buff0018,Bank,PUNJAB AND SIND BANK,600000374,1
buff0018,Bank,PUNJAB & MAHARASHTRA CO OPERATIVE BANK,600000373,1
buff0018,Bank,PUNJAB NATIONAL BANK,600000375,6
buff0018,Bank,RBL BANK,600000376,2
buff0018,Bank,SARASWAT BANK,600000381,10
buff0018,Bank,SHAMRAO VITHAL CO-OPERATIVE BANK,600000383,1
buff0018,Bank,SOUTH INDIAN BANK,600000388,4
buff0018,Bank,STANDARD CHARTERED,600000389,3
buff0018,Bank,STATE BANK OF INDIA,600000390,25
buff0018,Bank,SYNDICATE BANK,600000391,10
buff0018,Bank,TAMILNAD MERCANTILE BANK,600000392,2
buff0018,Bank,UCO BANK,600000401,7
buff0018,Bank,UNION BANK OF INDIA,600000402,20
buff0018,Bank,UNITED BANK OF INDIA,600000403,3
buff0018,Bank,YES BANK,600000405,6
buff0018,Bar or Pub,OTHERS,0,122
buff0018,Beauty and Salons,LAKME,200100002,1
buff0018,Beauty and Salons,OTHERS,0,127
buff0018,Book Store,A H WHEELER,999500867,2
buff0018,Book Store,OTHERS,0,116
buff0018,Business Facility,ALLAHABAD BANK,500000063,1
buff0018,Business Facility,ANDHRA BANK,500000064,1
buff0018,Business Facility,AXIS BANK,500000065,3
buff0018,Business Facility,BAJAJ,500000066,12
buff0018,Business Facility,BANK OF BARODA,500000067,1
buff0018,Business Facility,BANK OF INDIA,500000068,1
buff0018,Business Facility,BIRLA SUN LIFE INSURANCE,500000072,2
buff0018,Business Facility,CANARA BANK,500000074,1
buff0018,Business Facility,CENTRAL BANK OF INDIA,500000075,1
buff0018,Business Facility,CITI,500000078,3
buff0018,Business Facility,DENA BANK,500000082,1
buff0018,Business Facility,HDFC,500000094,1
buff0018,Business Facility,HDFC BANK,500000095,2
buff0018,Business Facility,HSBC,500000098,1
buff0018,Business Facility,INDIAN BANK,500000103,1
buff0018,Business Facility,INDIAN OVERSEAS BANK,500000104,2
buff0018,Business Facility,INDUSIND BANK,500000105,1
buff0018,Business Facility,INFOSYS,500000106,11
buff0018,Business Facility,KARUR VYSYA BANK,500000112,1
buff0018,Business Facility,KOTAK MAHINDRA,500000159,1
buff0018,Business Facility,KOTAK MAHINDRA BANK,500000114,1
buff0018,Business Facility,LIC,500000116,2
buff0018,Business Facility,MAHINDRA,500000118,3
buff0018,Business Facility,MAX LIFE INSURANCE,500000122,1
buff0018,Business Facility,MAZDA,500000123,1
buff0018,Business Facility,MUTHOOT FINANCE,500000125,1
buff0018,Business Facility,MUTHOOT FINCORP,500000126,2
buff0018,Business Facility,NATIONAL INSURANCE COMPANY,500000128,13
buff0018,Business Facility,NOKIA,500000130,1
buff0018,Business Facility,OTHERS,0,21186
buff0018,Business Facility,RELIANCE,500000137,18
buff0018,Business Facility,RELIGARE HEALTH INSURANCE,500000138,1
buff0018,Business Facility,STANDARD CHARTERED,500000144,3
buff0018,Business Facility,STAR HEALTH & ALLIED INSURANCE,500000145,1
buff0018,Business Facility,STATE BANK OF INDIA,500000146,4
buff0018,Business Facility,TATA,500000149,14
buff0018,Business Facility,UCO BANK,500000150,1
buff0018,Business Facility,UNION BANK OF INDIA,500000151,2
buff0018,Business Facility,UNITED BANK OF INDIA,500000152,1
buff0018,Business Facility,UNITED INDIA INSURANCE,500000153,6
buff0018,Business Facility,WESTERN UNION,500000155,11
buff0018,Bus Station,OTHERS,0,6
buff0018,Cemetery,OTHERS,0,9
buff0018,Cinema,CARNIVAL CINEMAS,783200518,1
buff0018,Cinema,CINEPLEX,783200520,1
buff0018,Cinema,MUKTA A2 CINEMAS,783200526,1
buff0018,Cinema,OTHERS,0,11
buff0018,City Hall,OTHERS,0,3
buff0018,Civic/Community Centre,OTHERS,0,112
buff0018,Clothing Store,ARROW,953700584,5
buff0018,Clothing Store,BLACKBERRYS,953700589,1
buff0018,Clothing Store,CAMBRIDGE,953700592,1
buff0018,Clothing Store,FABINDIA,953700608,1
buff0018,Clothing Store,GAP,953700615,1
buff0018,Clothing Store,GINI AND JONY,953700616,2
buff0018,Clothing Store,GLOBUS,953700617,10
buff0018,Clothing Store,KOUTONS,953700627,1
buff0018,Clothing Store,MAX,953700643,4
buff0018,Clothing Store,OTHERS,0,1951
buff0018,Clothing Store,RAYMOND,953700659,2
buff0018,Clothing Store,ZARA,953700680,2
buff0018,Clothing Store,ZODIAC,953700681,2
buff0018,Coffee Shop,BARISTA,999600875,3
buff0018,Coffee Shop,CAFE COFFEE DAY,999600878,9
buff0018,Coffee Shop,CHAI POINT,999600880,2
buff0018,Coffee Shop,COFFEE BREAK CAFE,999600881,1
buff0018,Coffee Shop,COFFEE DAY,999600908,2
buff0018,Coffee Shop,NESCAFE,999600892,1
buff0018,Coffee Shop,OTHERS,0,35
buff0018,Coffee Shop,TEA POST,999600895,3
buff0018,Commercial Poi,OFFICE SPACE,202300899,10
buff0018,Commercial Poi,SHOPS-SHOWROOMS,202300901,47
buff0018,Consumer Electronics Store,AIRTEL,998700802,6
buff0018,Consumer Electronics Store,BLACKBERRY,998700805,2
buff0018,Consumer Electronics Store,DELL,998700808,5
buff0018,Consumer Electronics Store,HP,998700813,1
buff0018,Consumer Electronics Store,JIO,998700817,4
buff0018,Consumer Electronics Store,LENOVO,998700819,1
buff0018,Consumer Electronics Store,LG,998700820,1
buff0018,Consumer Electronics Store,NOKIA,998700828,6
buff0018,Consumer Electronics Store,OTHERS,0,981
buff0018,Consumer Electronics Store,PANASONIC,998700831,1
buff0018,Consumer Electronics Store,RELIANCE,998700836,5
buff0018,Consumer Electronics Store,SAMSUNG,998700838,5
buff0018,Consumer Electronics Store,SONY,998700841,1
buff0018,Consumer Electronics Store,THE MOBILE STORE,998700844,3
buff0018,Consumer Electronics Store,TOSHIBA,998700845,1
buff0018,Consumer Electronics Store,VIJAY SALES,998700848,1
buff0018,Consumer Electronics Store,VODAFONE,998700850,4
buff0018,Convenience Store,APNA BAZAR,953500548,1
buff0018,Convenience Store,OTHERS,0,8
buff0018,Convention/Exhibition Centre,OTHERS,0,3
buff0018,Cosmetics Store,KHADI NATURAL,200600024,1
buff0018,Cosmetics Store,NYKAA,200600018,1
buff0018,Cosmetics Store,OTHERS,0,9
buff0018,Court House,OTHERS,0,6
buff0018,Embassy,OTHERS,0,3
buff0018,Fast Food Restaurants,KFC,202500010,1
buff0018,Fast Food Restaurants,OTHERS,0,42
buff0018,Fast Food Restaurants,PIZZA CORNER,202500008,1
buff0018,Fast Food Restaurants,PIZZA HUT,202500009,1
buff0018,Fine Dining Restaurants,OTHERS,0,12
buff0018,Furniture Store,DUROFLEX,200500031,1
buff0018,Furniture Store,GODREJ INTERIO,200500004,1
buff0018,Furniture Store,OTHERS,0,33
buff0018,Furniture Store,SLEEPWELL,200500022,3
buff0018,Furniture Store,STANLEY,200500008,1
buff0018,Government Office,OTHERS,0,79
buff0018,Grocery Store,OTHERS,0,504
buff0018,Hamlet,OTHERS,0,39
buff0018,Higher Education,OTHERS,0,120
buff0018,Historical Monument,OTHERS,0,18
buff0018,Home Improvement & Hardware Store,OTHERS,0,1022
buff0018,Home Specialty Store,OTHERS,0,578
buff0018,Hospital,OTHERS,0,33
buff0018,Hotel,FORTUNE,701100433,2
buff0018,Hotel,HOLIDAY INN,701100439,1
buff0018,Hotel,OTHERS,0,202
buff0018,Hotel,OYO,701100449,8
buff0018,Hotel,QUALITY INN,701100451,1
buff0018,Hotel,THE AMBASSADOR,701100459,1
buff0018,Industrial Zone,OTHERS,0,7
buff0018,Jewellery Store,TANISHQ,202400914,1
buff0018,Library,OTHERS,0,14
buff0018,Marina,OTHERS,0,1
buff0018,Medical Service,OTHERS,0,888
buff0018,Mobile Phone Store,MOTOROLA,200200012,2
buff0018,Mobile Phone Store,ONEPLUS,200200007,1
buff0018,Mobile Phone Store,OTHERS,0,38
buff0018,Mobile Phone Store,RELIANCE,200200013,2
buff0018,Mobile Phone Store,SAMSUNG,200200002,3
buff0018,Mobile Phone Store,VIVO,200200003,1
buff0018,Motorcycle Dealership,OTHERS,0,1
buff0018,Motorcycle Dealership,SUZUKI,557100231,1
buff0018,Motorcycle Dealership,YAMAHA,557100233,1
buff0018,Museum,OTHERS,0,4
buff0018,Named Intersection,OTHERS,0,182
buff0018,Named Place,OTHERS,0,72
buff0018,Nightlife,OTHERS,0,32
buff0018,Office Supply and Services Store,OTHERS,0,300
buff0018,Other Accommodation,OTHERS,0,179
buff0018,Park/Recreation Area,OTHERS,0,30
buff0018,Performing Arts,OTHERS,0,3
buff0018,Petrol/Gasoline Station,BHARAT PETROLEUM,554000201,7
buff0018,Petrol/Gasoline Station,HINDUSTAN PETROLEUM,554000206,6
buff0018,Petrol/Gasoline Station,INDIAN OIL,554000208,3
buff0018,Petrol/Gasoline Station,OTHERS,0,2
buff0018,Pharmacy,OTHERS,0,365
buff0018,Pharmacy,WELLNESS FOREVER,956500725,1
buff0018,Place of Worship,OTHERS,0,365
buff0018,Police Station,OTHERS,0,10
buff0018,Post Office,OTHERS,0,22
buff0018,Rental Car Agency,OTHERS,0,17
buff0018,Repair Services,OTHERS,0,348
buff0018,Residential Area/Building,OTHERS,0,2830
buff0018,Restaurant,AL BAIK,580000235,1
buff0018,Restaurant,BASKIN ROBBINS,580000240,3
buff0018,Restaurant,BURGER KING,580000243,1
buff0018,Restaurant,DOMINOS PIZZA,580000249,2
buff0018,Restaurant,EMPIRE RESTAURANT,580000250,1
buff0018,Restaurant,GOLI VADA PAV,580000253,1
buff0018,Restaurant,MCDONALDS,580000262,3
buff0018,Restaurant,OTHERS,0,1084
buff0018,Restaurant,PIZZA HUT,580000273,1
buff0018,Restaurant,SUBWAY,580000283,2
buff0018,School,OTHERS,0,195
buff0018,Shoe Store,BATA,202700005,10
buff0018,Shoe Store,LIBERTY,202700004,6
buff0018,Shoe Store,METRO,202700013,3
buff0018,Shoe Store,OTHERS,0,19
buff0018,Shopping,METRO,651200416,2
buff0018,Shopping,OTHERS,0,317
buff0018,Specialty Store,OTHERS,0,2830
buff0018,Sporting Goods Store,FIREFOX BIKES,956800735,1
buff0018,Sporting Goods Store,OTHERS,0,78
buff0018,Sports Centre,OTHERS,0,50
buff0018,Sports Complex,OTHERS,0,22
buff0018,Sports Wear,OTHERS,0,5
buff0018,Sports Wear,PROLINE,200300017,1
buff0018,Tourist Attraction,OTHERS,0,8
buff0018,Tourist Information,OTHERS,0,5
buff0018,Training Centre/Institute,NIIT,959600762,1
buff0018,Training Centre/Institute,OTHERS,0,213
buff0018,Train Station,OTHERS,0,34
buff0018,Transportation Service,KERALA ROADWAYS,959300746,1
buff0018,Transportation Service,OTHERS,0,863
buff0018,Transportation Service,SHARMA TRANSPORTS,959300748,1
buff0018,Transportation Service,VRL TRAVELS,959300750,3
buff0018,Truck Dealership,EICHER,971900770,1
buff0019,Animal Park,OTHERS,0,2
buff0019,ATM,AXIS BANK,357800005,11
buff0019,ATM,BANK OF BARODA,357800007,16
buff0019,ATM,BANK OF INDIA,357800008,10
buff0019,ATM,BANK OF MAHARASHTRA,357800009,5
buff0019,ATM,CANARA BANK,357800011,4
buff0019,ATM,CENTRAL BANK OF INDIA,357800013,4
buff0019,ATM,CITIBANK,357800014,1
buff0019,ATM,CORPORATION BANK,357800016,3
buff0019,ATM,DCB BANK,357800019,3
buff0019,ATM,DENA BANK,357800020,9
buff0019,ATM,DEUTSCHE BANK,357800021,1
buff0019,ATM,HDFC BANK,357800024,12
buff0019,ATM,HSBC,357800025,1
buff0019,ATM,ICICI BANK,357800026,12
buff0019,ATM,IDBI BANK,357800027,2
buff0019,ATM,IDFC FIRST BANK,357800028,2
buff0019,ATM,INDIAN BANK,357800029,4
buff0019,ATM,INDIAN OVERSEAS BANK,357800030,2
buff0019,ATM,INDICASH,357800031,2
buff0019,ATM,INDUSIND BANK,357800032,5
buff0019,ATM,JAMMU AND KASHMIR BANK,357800033,3
buff0019,ATM,KARUR VYSYA BANK,357800037,1
buff0019,ATM,KOTAK MAHINDRA BANK,357800038,24
buff0019,ATM,NORTH KANARA GSB CO OPERATIVE BANK,357800041,2
buff0019,ATM,ORIENTAL BANK OF COMMERCE,357800042,2
buff0019,ATM,OTHERS,0,15
buff0019,ATM,PUNJAB NATIONAL BANK,357800045,6
buff0019,ATM,RBS,357800047,1
buff0019,ATM,SARASWAT BANK,357800049,2
buff0019,ATM,SHAMRAO VITHAL CO-OPERATIVE BANK,357800050,1
buff0019,ATM,SOUTH INDIAN BANK,357800051,1
buff0019,ATM,STANDARD CHARTERED,357800052,2
buff0019,ATM,STATE BANK OF INDIA,357800053,22
buff0019,ATM,SYNDICATE BANK,357800054,2
buff0019,ATM,TAMILNAD MERCANTILE BANK,357800055,1
buff0019,ATM,UCO BANK,357800058,1
buff0019,ATM,UNION BANK OF INDIA,357800059,6
buff0019,ATM,UNITED BANK OF INDIA,357800060,1
buff0019,ATM,YES BANK,357800061,4
buff0019,Auto Dealership,OTHERS,0,24
buff0019,Auto Dealership,TATA,551100194,1
buff0019,Auto Dealership-Used Cars,OTHERS,0,1
buff0019,Auto service and maintenance,BAJAJ,753800468,2
buff0019,Auto service and maintenance,BOSCH,753800471,1
buff0019,Auto service and maintenance,HONDA,753800480,1
buff0019,Auto service and maintenance,MAZDA,753800493,1
buff0019,Auto service and maintenance,MG,753800496,1
buff0019,Auto service and maintenance,OTHERS,0,681
buff0019,Auto service and maintenance,SUZUKI,753800507,1
buff0019,Auto service and maintenance,TATA,753800508,6
buff0019,Auto service and maintenance,TVS,753800512,1
buff0019,Bank,ADARSH CREDIT CO OPERATIVE SOCIETY,600000310,1
buff0019,Bank,ALLAHABAD BANK,600000312,2
buff0019,Bank,ANDHRA BANK,600000313,2
buff0019,Bank,AXIS BANK,600000316,12
buff0019,Bank,BANK OF BARODA,600000319,37
buff0019,Bank,BANK OF INDIA,600000320,14
buff0019,Bank,BANK OF MAHARASHTRA,600000321,10
buff0019,Bank,BOMBAY MERCANTILE CO OPERATIVE BANK,600000325,7
buff0019,Bank,CANARA BANK,600000327,12
buff0019,Bank,CENTRAL BANK OF INDIA,600000329,19
buff0019,Bank,CITIBANK,600000330,2
buff0019,Bank,CORPORATION BANK,600000334,6
buff0019,Bank,COSMOS BANK,600000335,2
buff0019,Bank,DCB BANK,600000337,3
buff0019,Bank,DENA BANK,600000338,15
buff0019,Bank,DEUTSCHE BANK,600000339,1
buff0019,Bank,FEDERAL BANK,600000341,2
buff0019,Bank,GOPINATH PATIL PARSIK JANATA SAHAKARI BANK,600000408,1
buff0019,Bank,HDFC BANK,600000342,16
buff0019,Bank,ICICI BANK,600000344,22
buff0019,Bank,IDBI BANK,600000345,3
buff0019,Bank,IDFC FIRST BANK,600000346,1
buff0019,Bank,INDIAN BANK,600000347,4
buff0019,Bank,INDIAN OVERSEAS BANK,600000348,5
buff0019,Bank,INDUSIND BANK,600000349,6
buff0019,Bank,JAMMU & KASHMIR BANK,600000350,1
buff0019,Bank,JANATA SAHAKARI BANK,600000353,2
buff0019,Bank,KARUR VYSYA BANK,600000358,2
buff0019,Bank,KOTAK MAHINDRA BANK,600000361,10
buff0019,Bank,MAHANAGAR CO OPERATIVE BANK,600000365,1
buff0019,Bank,NORTH KANARA GSB CO OPERATIVE BANK,600000368,1
buff0019,Bank,ORIENTAL BANK OF COMMERCE,600000369,6
buff0019,Bank,OTHERS,0,136
buff0019,Bank,PUNJAB AND SIND BANK,600000374,1
buff0019,Bank,PUNJAB & MAHARASHTRA CO OPERATIVE BANK,600000373,1
buff0019,Bank,PUNJAB NATIONAL BANK,600000375,6
buff0019,Bank,RBL BANK,600000376,2
buff0019,Bank,SARASWAT BANK,600000381,10
buff0019,Bank,SHAMRAO VITHAL CO-OPERATIVE BANK,600000383,1
buff0019,Bank,SOUTH INDIAN BANK,600000388,4
buff0019,Bank,STANDARD CHARTERED,600000389,3
buff0019,Bank,STATE BANK OF INDIA,600000390,25
buff0019,Bank,SYNDICATE BANK,600000391,10
buff0019,Bank,TAMILNAD MERCANTILE BANK,600000392,2
buff0019,Bank,UCO BANK,600000401,7
buff0019,Bank,UNION BANK OF INDIA,600000402,20
buff0019,Bank,UNITED BANK OF INDIA,600000403,3
buff0019,Bank,YES BANK,600000405,6
buff0019,Bar or Pub,OTHERS,0,122
buff0019,Beauty and Salons,LAKME,200100002,1
buff0019,Beauty and Salons,OTHERS,0,127
buff0019,Book Store,A H WHEELER,999500867,2
buff0019,Book Store,OTHERS,0,116
buff0019,Business Facility,ALLAHABAD BANK,500000063,1
buff0019,Business Facility,ANDHRA BANK,500000064,1
buff0019,Business Facility,AXIS BANK,500000065,3
buff0019,Business Facility,BAJAJ,500000066,12
buff0019,Business Facility,BANK OF BARODA,500000067,1
buff0019,Business Facility,BANK OF INDIA,500000068,1
buff0019,Business Facility,BIRLA SUN LIFE INSURANCE,500000072,2
buff0019,Business Facility,CANARA BANK,500000074,1
buff0019,Business Facility,CENTRAL BANK OF INDIA,500000075,1
buff0019,Business Facility,CITI,500000078,3
buff0019,Business Facility,DENA BANK,500000082,1
buff0019,Business Facility,HDFC,500000094,1
buff0019,Business Facility,HDFC BANK,500000095,2
buff0019,Business Facility,HSBC,500000098,1
buff0019,Business Facility,INDIAN BANK,500000103,1
buff0019,Business Facility,INDIAN OVERSEAS BANK,500000104,2
buff0019,Business Facility,INDUSIND BANK,500000105,1
buff0019,Business Facility,INFOSYS,500000106,11
buff0019,Business Facility,KARUR VYSYA BANK,500000112,1
buff0019,Business Facility,KOTAK MAHINDRA,500000159,1
buff0019,Business Facility,KOTAK MAHINDRA BANK,500000114,1
buff0019,Business Facility,LIC,500000116,2
buff0019,Business Facility,MAHINDRA,500000118,3
buff0019,Business Facility,MAX LIFE INSURANCE,500000122,1
buff0019,Business Facility,MAZDA,500000123,1
buff0019,Business Facility,MUTHOOT FINANCE,500000125,1
buff0019,Business Facility,MUTHOOT FINCORP,500000126,2
buff0019,Business Facility,NATIONAL INSURANCE COMPANY,500000128,13
buff0019,Business Facility,NOKIA,500000130,1
buff0019,Business Facility,OTHERS,0,21186
buff0019,Business Facility,RELIANCE,500000137,18
buff0019,Business Facility,RELIGARE HEALTH INSURANCE,500000138,1
buff0019,Business Facility,STANDARD CHARTERED,500000144,3
buff0019,Business Facility,STAR HEALTH & ALLIED INSURANCE,500000145,1
buff0019,Business Facility,STATE BANK OF INDIA,500000146,4
buff0019,Business Facility,TATA,500000149,14
buff0019,Business Facility,UCO BANK,500000150,1
buff0019,Business Facility,UNION BANK OF INDIA,500000151,2
buff0019,Business Facility,UNITED BANK OF INDIA,500000152,1
buff0019,Business Facility,UNITED INDIA INSURANCE,500000153,6
buff0019,Business Facility,WESTERN UNION,500000155,11
buff0019,Bus Station,OTHERS,0,6
buff0019,Cemetery,OTHERS,0,9
buff0019,Cinema,CARNIVAL CINEMAS,783200518,1
buff0019,Cinema,CINEPLEX,783200520,1
buff0019,Cinema,MUKTA A2 CINEMAS,783200526,1
buff0019,Cinema,OTHERS,0,11
buff0019,City Hall,OTHERS,0,3
buff0019,Civic/Community Centre,OTHERS,0,112
buff0019,Clothing Store,ARROW,953700584,5
buff0019,Clothing Store,BLACKBERRYS,953700589,1
buff0019,Clothing Store,CAMBRIDGE,953700592,1
buff0019,Clothing Store,FABINDIA,953700608,1
buff0019,Clothing Store,GAP,953700615,1
buff0019,Clothing Store,GINI AND JONY,953700616,2
buff0019,Clothing Store,GLOBUS,953700617,10
buff0019,Clothing Store,KOUTONS,953700627,1
buff0019,Clothing Store,MAX,953700643,4
buff0019,Clothing Store,OTHERS,0,1951
buff0019,Clothing Store,RAYMOND,953700659,2
buff0019,Clothing Store,ZARA,953700680,2
buff0019,Clothing Store,ZODIAC,953700681,2
buff0019,Coffee Shop,BARISTA,999600875,3
buff0019,Coffee Shop,CAFE COFFEE DAY,999600878,9
buff0019,Coffee Shop,CHAI POINT,999600880,2
buff0019,Coffee Shop,COFFEE BREAK CAFE,999600881,1
buff0019,Coffee Shop,COFFEE DAY,999600908,2
buff0019,Coffee Shop,NESCAFE,999600892,1
buff0019,Coffee Shop,OTHERS,0,35
buff0019,Coffee Shop,TEA POST,999600895,3
buff0019,Commercial Poi,OFFICE SPACE,202300899,10
buff0019,Commercial Poi,SHOPS-SHOWROOMS,202300901,47
buff0019,Consumer Electronics Store,AIRTEL,998700802,6
buff0019,Consumer Electronics Store,BLACKBERRY,998700805,2
buff0019,Consumer Electronics Store,DELL,998700808,5
buff0019,Consumer Electronics Store,HP,998700813,1
buff0019,Consumer Electronics Store,JIO,998700817,4
buff0019,Consumer Electronics Store,LENOVO,998700819,1
buff0019,Consumer Electronics Store,LG,998700820,1
buff0019,Consumer Electronics Store,NOKIA,998700828,6
buff0019,Consumer Electronics Store,OTHERS,0,981
buff0019,Consumer Electronics Store,PANASONIC,998700831,1
buff0019,Consumer Electronics Store,RELIANCE,998700836,5
buff0019,Consumer Electronics Store,SAMSUNG,998700838,5
buff0019,Consumer Electronics Store,SONY,998700841,1
buff0019,Consumer Electronics Store,THE MOBILE STORE,998700844,3
buff0019,Consumer Electronics Store,TOSHIBA,998700845,1
buff0019,Consumer Electronics Store,VIJAY SALES,998700848,1
buff0019,Consumer Electronics Store,VODAFONE,998700850,4
buff0019,Convenience Store,APNA BAZAR,953500548,1
buff0019,Convenience Store,OTHERS,0,8
buff0019,Convention/Exhibition Centre,OTHERS,0,3
buff0019,Cosmetics Store,KHADI NATURAL,200600024,1
buff0019,Cosmetics Store,NYKAA,200600018,1
buff0019,Cosmetics Store,OTHERS,0,9
buff0019,Court House,OTHERS,0,6
buff0019,Embassy,OTHERS,0,3
buff0019,Fast Food Restaurants,KFC,202500010,1
buff0019,Fast Food Restaurants,OTHERS,0,42
buff0019,Fast Food Restaurants,PIZZA CORNER,202500008,1
buff0019,Fast Food Restaurants,PIZZA HUT,202500009,1
buff0019,Fine Dining Restaurants,OTHERS,0,12
buff0019,Furniture Store,DUROFLEX,200500031,1
buff0019,Furniture Store,GODREJ INTERIO,200500004,1
buff0019,Furniture Store,OTHERS,0,33
buff0019,Furniture Store,SLEEPWELL,200500022,3
buff0019,Furniture Store,STANLEY,200500008,1
buff0019,Government Office,OTHERS,0,79
buff0019,Grocery Store,OTHERS,0,504
buff0019,Hamlet,OTHERS,0,39
buff0019,Higher Education,OTHERS,0,120
buff0019,Historical Monument,OTHERS,0,18
buff0019,Home Improvement & Hardware Store,OTHERS,0,1022
buff0019,Home Specialty Store,OTHERS,0,578
buff0019,Hospital,OTHERS,0,33
buff0019,Hotel,FORTUNE,701100433,2
buff0019,Hotel,HOLIDAY INN,701100439,1
buff0019,Hotel,OTHERS,0,202
buff0019,Hotel,OYO,701100449,8
buff0019,Hotel,QUALITY INN,701100451,1
buff0019,Hotel,THE AMBASSADOR,701100459,1
buff0019,Industrial Zone,OTHERS,0,7
buff0019,Jewellery Store,TANISHQ,202400914,1
buff0019,Library,OTHERS,0,14
buff0019,Marina,OTHERS,0,1
buff0019,Medical Service,OTHERS,0,888
buff0019,Mobile Phone Store,MOTOROLA,200200012,2
buff0019,Mobile Phone Store,ONEPLUS,200200007,1
buff0019,Mobile Phone Store,OTHERS,0,38
buff0019,Mobile Phone Store,RELIANCE,200200013,2
buff0019,Mobile Phone Store,SAMSUNG,200200002,3
buff0019,Mobile Phone Store,VIVO,200200003,1
buff0019,Motorcycle Dealership,OTHERS,0,1
buff0019,Motorcycle Dealership,SUZUKI,557100231,1
buff0019,Motorcycle Dealership,YAMAHA,557100233,1
buff0019,Museum,OTHERS,0,4
buff0019,Named Intersection,OTHERS,0,182
buff0019,Named Place,OTHERS,0,72
buff0019,Nightlife,OTHERS,0,32
buff0019,Office Supply and Services Store,OTHERS,0,300
buff0019,Other Accommodation,OTHERS,0,179
buff0019,Park/Recreation Area,OTHERS,0,30
buff0019,Performing Arts,OTHERS,0,3
buff0019,Petrol/Gasoline Station,BHARAT PETROLEUM,554000201,7
buff0019,Petrol/Gasoline Station,HINDUSTAN PETROLEUM,554000206,6
